Latent,Structure,platform,lval,op,rval,Estimate,Std. Error,z-value,p-value
Valence O,Helpfulness ~ Systematic,coursera,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9811356847194718,0.00399678630124483,245.48114673241557,0.0
Valence O,Helpfulness ~ Systematic,coursera,Helpfulness,~~,Helpfulness,0.07977596230144363,0.00032512091410065653,245.37320915433943,0.0
Valence O,Helpfulness ~ Systematic,coursera,Text_Length,~~,Text_Length,0.8186277516983781,0.003964215853771822,206.50433318684605,0.0
Valence O,Helpfulness ~ Systematic,coursera,Valence_abs,~~,Valence_abs,0.03862412673812569,0.00023602259620314353,163.64588474078218,0.0
Valence O,Helpfulness ~ Heuristic,coursera,Text_Length,~,Heuristic,1.0,-,-,-
Valence O,Helpfulness ~ Heuristic,coursera,Deviation_Of_Star_Ratings,~,Heuristic,1.2482083867864011,0.01317096127744367,94.76972564100454,0.0
Valence O,Helpfulness ~ Heuristic,coursera,Valence_abs,~,Heuristic,-0.27667553121117866,0.00296738156246831,-93.23894662464542,0.0
Valence O,Helpfulness ~ Heuristic,coursera,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence O,Helpfulness ~ Heuristic,coursera,Depth,~,Systematic,-5.531803937686265,0.12472549363851763,-44.35183037779203,0.0
Valence O,Helpfulness ~ Heuristic,coursera,Breadth,~,Systematic,6.550007115506652,0.14948555506095648,43.816990295764064,0.0
Valence O,Helpfulness ~ Heuristic,coursera,Arousal,~,Systematic,1.1325113927554797,0.033710557473327324,33.595154681673755,0.0
Valence O,Helpfulness ~ Heuristic,coursera,Helpfulness,~,Heuristic,0.23098614418950503,0.0029651937163618688,77.89917496352086,0.0
Valence O,Helpfulness ~ Heuristic,coursera,Heuristic,~~,Heuristic,0.19886343383569044,0.0032473251305373037,61.239150925902905,0.0
Valence O,Helpfulness ~ Heuristic,coursera,Heuristic,~~,Systematic,-0.032481477932041765,0.0008161381326849898,-39.798995527120965,0.0
Valence O,Helpfulness ~ Heuristic,coursera,Systematic,~~,Systematic,0.018941177612440685,0.0008514701102592814,22.245264234146326,0.0
Valence O,Helpfulness ~ Heuristic,coursera,Arousal,~~,Arousal,0.9757810858623575,0.003978103579416323,245.28800372770542,0.0
Valence O,Helpfulness ~ Heuristic,coursera,Breadth,~~,Breadth,0.18722362231254883,0.004920715532803637,38.048048302403664,0.0
Valence O,Helpfulness ~ Heuristic,coursera,Depth,~~,Depth,0.4199316256428932,0.0038681668076718644,108.56088850704884,0.0
Valence O,Helpfulness ~ Heuristic,coursera,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.6899351022072712,0.00402660795554924,171.34399714407212,0.0
Valence O,Helpfulness ~ Heuristic,coursera,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9812554958484505,0.003996385548186398,245.53574317878784,0.0
Valence O,Helpfulness ~ Heuristic,coursera,Helpfulness,~~,Helpfulness,0.07091627151984242,0.0003195362268153522,221.93499624343764,0.0
Valence O,Helpfulness ~ Heuristic,coursera,Text_Length,~~,Text_Length,0.8013213425681328,0.0039015557975609657,205.38507814336245,0.0
Valence O,Helpfulness ~ Heuristic,coursera,Valence_abs,~~,Valence_abs,0.040774101896412285,0.00022160875664660413,183.99138341560527,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,coursera,Text_Length,~,Heuristic,1.0,-,-,-
Valence ▲,Helpfulness ~ Heuristic + Systematic,coursera,Deviation_Of_Star_Ratings,~,Heuristic,0.6886663136067875,0.007519934308525895,91.57876721534892,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,coursera,Valence_Matching_Rate2,~,Heuristic,-0.005215815039985599,0.006636175422411296,-0.7859670227500455,0.4318868071516069
Valence ▲,Helpfulness ~ Heuristic + Systematic,coursera,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence ▲,Helpfulness ~ Heuristic + Systematic,coursera,Depth,~,Systematic,-5.5439238250439224,0.12162398090362524,-45.58248943842203,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,coursera,Breadth,~,Systematic,6.032177425021337,0.13296524037975943,45.36657405911188,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,coursera,Arousal,~,Systematic,0.9656518704829109,0.030191873270298628,31.9838342525401,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,coursera,Helpfulness,~,Heuristic,0.7489124769768122,0.030590165430847912,24.482132293312393,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,coursera,Helpfulness,~,Systematic,1.7446161616511173,0.09132022368517248,19.104378977942467,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,coursera,Heuristic,~~,Heuristic,0.23692253579429154,0.004493999805819504,52.71974765881587,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,coursera,Heuristic,~~,Systematic,-0.05499440479838771,0.0012814223088324084,-42.91669059951062,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,coursera,Systematic,~~,Systematic,0.020584217512131048,0.0008981143828033873,22.9193718343089,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,coursera,Arousal,~~,Arousal,0.9806984830105784,0.003996583135263248,245.38423187350938,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,coursera,Breadth,~~,Breadth,0.2511696008252803,0.004169066046542549,60.24601144741563,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,coursera,Depth,~~,Depth,0.3674421844935632,0.0037289453954320825,98.53782917956859,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,coursera,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.8876185730957704,0.0039969875375549324,222.07188902487277,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,coursera,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9793975897414912,0.0039924615703388735,245.31171364864252,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,coursera,Helpfulness,~~,Helpfulness,0.029704621896904298,0.002063441991919473,14.395666075825346,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,coursera,Text_Length,~~,Text_Length,0.7629993763257767,0.004786049395449218,159.42154230414917,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,coursera,Valence_Matching_Rate2,~~,Valence_Matching_Rate2,1.0000188551809923,0.004059192357188076,246.35907021350823,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Systematic,~,Heuristic,-0.16824865418662124,0.0046563466977091635,-36.13318875788679,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Text_Length,~,Heuristic,1.0,-,-,-
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Deviation_Of_Star_Ratings,~,Heuristic,0.4659680561165235,0.007554350934339034,61.682077005019515,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Valence_Matching_Rate2,~,Heuristic,-0.08813379483641878,0.00623573797888036,-14.13365909869576,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Depth,~,Systematic,-5.513724050280248,0.11902490181234937,-46.32412181214545,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Breadth,~,Systematic,5.807048091172815,0.12565053074302937,46.21586599584461,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Arousal,~,Systematic,0.907414353844902,0.02886340956781911,31.438224638061257,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Helpfulness,~,Systematic,-0.3079907178095049,0.008961849685418903,-34.36686940601611,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Heuristic,~~,Heuristic,0.3733791518393478,0.007249416010682068,51.50472137861396,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Systematic,~~,Systematic,0.010845341390814753,0.0005016154165731312,21.62082944596414,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Arousal,~~,Arousal,0.9825522611572864,0.004003347470163413,245.4326705924796,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Breadth,~~,Breadth,0.27752667797423375,0.0038205440618307865,72.64061699333044,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Depth,~~,Depth,0.34897177819319536,0.0035862331249791237,97.30872643643825,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.9188238405622375,0.003996483717476614,229.90806551126803,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9789931327877496,0.00399215801275591,245.22905391379817,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Helpfulness,~~,Helpfulness,0.07952118671119326,0.0003245252194661546,245.03854152527012,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Text_Length,~~,Text_Length,0.6265657172271631,0.007001158368078643,89.49457849638954,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Valence_Matching_Rate2,~~,Valence_Matching_Rate2,0.997190980909312,0.004056352876052531,245.83437662699137,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Heuristic,~,Systematic,-2.67042512757311,0.06006335279361922,-44.4601408899761,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Text_Length,~,Heuristic,1.0,-,-,-
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Deviation_Of_Star_Ratings,~,Heuristic,0.4940961486878704,0.006791289911582703,72.75438908482224,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Valence_Matching_Rate2,~,Heuristic,-0.11382883483828925,0.005605339268982878,-20.307215916055863,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Depth,~,Systematic,-5.473093531243164,0.11765078702423817,-46.51982081572551,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Breadth,~,Systematic,5.829037604953524,0.12580755748288772,46.33296855556594,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Arousal,~,Systematic,0.9159792181702594,0.028842902889732024,31.75752529626924,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Helpfulness,~,Heuristic,0.15314745227430263,0.0020053413532773144,76.36976714595005,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Heuristic,~~,Heuristic,0.2955094301033123,0.005262864387074968,56.14992299115704,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Systematic,~~,Systematic,0.021576515328361072,0.0009214162827689719,23.416685496488345,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Arousal,~~,Arousal,0.9818739475577782,0.0040008592359517545,245.41576931505983,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Breadth,~~,Breadth,0.2668479233959164,0.004199581705343269,63.54154819582513,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Depth,~~,Depth,0.3534638088515264,0.0038562752803646574,91.6593819325167,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.8902476091129979,0.0039654198662959165,224.5027358780224,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9784363656303998,0.003989875893223242,245.22977445163963,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Helpfulness,~~,Helpfulness,0.07101151267437142,0.000323301096132051,219.6451336054918,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Text_Length,~~,Text_Length,0.5505713624882432,0.005594738574312535,98.40877372138644,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Valence_Matching_Rate2,~~,Valence_Matching_Rate2,0.9941390164021096,0.004051341516601844,245.3851426948033,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Systematic,~,Heuristic,-0.23019567134874866,0.006255775136869887,-36.797305893435784,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Text_Length,~,Heuristic,1.0,-,-,-
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Deviation_Of_Star_Ratings,~,Heuristic,0.6883763942240383,0.007514131694230601,91.61090358064487,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Valence_Matching_Rate2,~,Heuristic,-0.006745900241156969,0.00662863736951984,-1.0176903432911633,0.3088251378748321
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Depth,~,Systematic,-5.519636161522771,0.12061203377486915,-45.763560970871254,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Breadth,~,Systematic,6.00823209179214,0.13192197614162865,45.543830281137424,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Arousal,~,Systematic,0.9674374455427363,0.03009639744183721,32.144626192560516,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Helpfulness,~,Heuristic,0.7244174766067801,0.028684733888906893,25.25446041741653,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Helpfulness,~,Systematic,1.6715087174364172,0.08564091690987728,19.517641540151683,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Heuristic,~~,Heuristic,0.23981333166223856,0.004507994584590814,53.1973424344317,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Systematic,~~,Systematic,0.008042265791574672,0.00041046722929471773,19.592954560100402,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Arousal,~~,Arousal,0.9805842490690063,0.003996307391095298,245.37257844794507,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Breadth,~~,Breadth,0.2509488971296188,0.004171496346900641,60.158004754316046,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Depth,~~,Depth,0.3676307978984978,0.003728814348721589,98.59187490145409,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.8863366245094725,0.003993163198690595,221.96353622064555,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9793219000763932,0.003992292159392497,245.30316438066302,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Helpfulness,~~,Helpfulness,0.03139474159001888,0.00193773366648232,16.201783618080903,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Text_Length,~~,Text_Length,0.7601511043900734,0.004784128778468892,158.8901844892355,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Valence_Matching_Rate2,~~,Valence_Matching_Rate2,0.999934465903477,0.004058855205061758,246.35874283224243,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Heuristic,~,Systematic,-2.674158329749982,0.06118454111870519,-43.706437619889876,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Text_Length,~,Heuristic,1.0,-,-,-
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Deviation_Of_Star_Ratings,~,Heuristic,0.6864807687968671,0.0074962946789686995,91.57601163028632,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Valence_Matching_Rate2,~,Heuristic,-0.006365769573840502,0.00661942101814492,-0.9616807203272313,0.33621000986209837
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Depth,~,Systematic,-5.540162821153632,0.12140994473693358,-45.63187005077889,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Breadth,~,Systematic,6.021402704243131,0.1325764223647261,45.41835265121616,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Arousal,~,Systematic,0.9676566320572442,0.030188960057612204,32.0533277787154,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Helpfulness,~,Heuristic,0.7339464211773638,0.029468140276811768,24.906438419868444,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Helpfulness,~,Systematic,1.7061883049130067,0.08827644027174715,19.327787795264598,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Heuristic,~~,Heuristic,0.091895073906837,0.003903749348390543,23.540208574401362,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Systematic,~~,Systematic,0.020633827737778335,0.0008992736251906578,22.944993755886813,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Arousal,~~,Arousal,0.9807017394674759,0.003996721652873725,245.3765421759993,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Breadth,~~,Breadth,0.2518756088999064,0.0041619988571528245,60.517942816470075,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Depth,~~,Depth,0.3668733345251909,0.0037287420216467197,98.39064550375583,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.8870239478931695,0.003993182140043444,222.13460757925364,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9793334500860984,0.0039922639996477025,245.3077877432985,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Helpfulness,~~,Helpfulness,0.030656488607405993,0.0019918214594674523,15.391183003024452,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Text_Length,~~,Text_Length,0.7612927929834058,0.004793230541983388,158.8266590051319,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Valence_Matching_Rate2,~~,Valence_Matching_Rate2,1.000017526144736,0.004059190764448769,246.3588394654267,0.0
Valence ▲,Helpfulness ~ Systematic,coursera,Text_Length,~,Heuristic,1.0,-,-,-
Valence ▲,Helpfulness ~ Systematic,coursera,Deviation_Of_Star_Ratings,~,Heuristic,0.46545018128283994,0.007550316573456933,61.6464457738738,0.0
