,Unnamed: 0,product_name,Average_rating,Num_of_Rating,Review_Rating,review_title,Review_Text,Posted_Date,Helpfulness,has_images,price,time_lapsed,title_length,text_length,Deviation of star ratings,FOG Index,Flesch Reading Ease
917,917,SAMSUNG TV Remote Control BN59-01199F by Samsung,4.7,23674,2,Stopped working 2 days after buying. poor quality.,poor quality. broke 2 days after purchase.,2022-01-03,0,0,5.99,452,8,7,2.7,8.51,64.37
918,918,"Bose Solo 5 TV Soundbar Sound System with Universal Remote Control, Black",4.5,18244,5,goldilocks sound bar,"I've ordered 2 of these Bose sound bars. One for my living room and one as a gift. Both have been enjoyed tremendously.  I plan on ordering another for my bedroom.  The sound is crisp and precise when listening to speaking dialog. Its got a nice rubble and bass when there are action scenes without being over powering. To my mind its in the ""goldilocks"" zone for sound. Not too much bass to muffle speech and loud enough to be enjoyed theater style. I highly recommend this to anyone.",2021-01-14,0,0,8.97,798,3,89,0.5,6.66,86.81
919,919,"amFilm Screen Protector for iPad Mini 5/iPad Mini 4, Tempered Glass, 1 Pack",4.6,19847,5,Easiest Install Ever,I have purchased many many screen protectors over the years which have been coupled with a lot of hair pulling and swearing. This was the easiest install I have ever had.  It literally took under 5 minutes without any bubbles (which is what always brings on The swearing with other brands I have tried) The screen is crystal clear with no smudges,2020-09-20,0,0,6.36,1056,3,62,0.4,10.22,75.84
920,920,"Mounting Dream TV Wall Mount Swivel and Tilt for Most 26-55 Inch TV, TV Mount Perfect Center Design, Full Motion TV Mount Bracket with Articulation, up to VESA 400x400mm, 60 lbs, MD2377",4.8,44978,5,Excellent TV mount,"this is great mount; easy to install, easy to adjust and allow for total movement of the TV as well as full and easy access to the back of the TV.  It is also priced very competitively.This mount deserve a six stars !!!",2020-08-28,0,0,37.99,975,3,43,0.2,6.55,82.65
921,921,"Amazon Basics Toslink Digital Optical Audio Cable, Multi-Channel, for Audio System, Sound Bar, Home Theatre, Gold-Plated Connectors, 9.8 Foot, Black",4.6,148591,5,Buena calidad del cable,F√°cil de Intalasion,2022-02-08,0,0,8.99,420,4,3,0.4,14.53,9.21
922,922,SABRENT 4 Port USB 2.0 Data Hub with Individual LED lit Power Switches [Charging NOT Supported] for Mac & PC (HB-UMLS),4.6,119789,5,Good,It the best quality.,2021-07-21,0,0,7.95,610,1,4,0.4,11.6,75.88
923,923,Universal Remote Control for Most Samsung LCD LED HDTV 3D Smart Home Entertainment TVs (One pcs),4.4,19605,5,No synching required!,I literally just pointed this at my TV and it turned on immediately. Did exactly what I needed for a super reasonable price . I have a Samsung 4k TV,2020-07-16,0,0,11.99,1011,3,30,0.6,9.4,70.09
924,924,"iFixit Pro Tech Toolkit - Electronics, Smartphone, Computer & Tablet Repair Kit",4.9,17318,5,High quality,Top notch awesome product and it?ôs very high quality,2020-09-17,0,0,74.95,1071,2,9,0.1,8.04,79.26
925,925,"Screen Cleaner Kit - Best for LED & LCD TV, Computer Monitor, Laptop, and iPad Screens ??Contains Over 1,572 Sprays in Each Large 16 Ounce Bottle ??Includes Premium Microfiber Cloth",4.7,38368,5,Deal for your Buck,Nice product!!!,2020-01-22,0,0,19.99,1155,4,2,0.3,0.8,77.91
926,926,"Logitech MK550 Wireless Wave Keyboard and Mouse Combo - Includes Keyboard and Mouse, Long Battery Life, Ergonomic Wave Design, Black",4.5,20592,5,Love it,"Very nice, comfortable and stylish.  Perfect buy.",2020-05-18,0,1,29.99,1172,2,7,0.5,8.51,81.29
927,927,"Bose Solo 5 TV Soundbar Sound System with Universal Remote Control, Black",4.5,18244,1,Christmas Gift - did not work out of the box. Called Bose Tech Support - really bad customer service,"Powered up, blue tooth worked, nothing else worked.Followed instructions and called Bose Tech Support.Went through some troubleshooting and no luck.The Bose tech lady told me she will send me a box with a UPS label, should take a few days....Today 01/14/2021 - called back since I got no email, no box, no shipping label....Next time don't use Bose tech support - return unit to Amazon - less hassle and headage.Done with Bose!!!",2021-01-15,0,0,8.97,797,19,72,3.5,5.12,86.81
928,928,"Mounting Dream TV Wall Mount Swivel and Tilt for Most 26-55 Inch TV, TV Mount Perfect Center Design, Full Motion TV Mount Bracket with Articulation, up to VESA 400x400mm, 60 lbs, MD2377",4.8,44978,5,Love this!,Love this. Great quality product at a reasonable price! Highly recommend.,2020-09-13,0,0,37.99,959,2,11,0.2,15.31,51.85
929,929,"Emergency Hand Crank Radio with LED Flashlight for Emergency, AM/FM NOAA Portable Weather Radio with 2000mAh Power Bank Phone Charger, USB Charged & Solar Power for Camping, Emergency",4.5,17230,3,Tiny,Super tiny ..smaller than your hand,2020-10-10,0,0,35.99,1027,1,6,1.5,2.4,90.77
930,930,SABRENT 4 Port USB 2.0 Data Hub with Individual LED lit Power Switches [Charging NOT Supported] for Mac & PC (HB-UMLS),4.6,119789,4,Very good,Very good,2021-07-02,0,0,7.95,629,2,2,0.6,0.8,120.21
931,931,SABRENT 4 Port USB 2.0 Data Hub with Individual LED lit Power Switches [Charging NOT Supported] for Mac & PC (HB-UMLS),4.6,119789,5,As described. Fast delivery.,As described. Fast delivery.,2021-06-25,0,0,7.95,636,4,4,0.4,11.6,50.5
932,932,"Logitech M570 Wireless Trackball Mouse ??Ergonomic Design with Sculpted Right-Hand Shape, Compatible with Apple Mac / Microsoft, USB Unifying Receiver, Dark Gray (Discontinued by Manufacturer)",4.6,46483,5,easy on the arm movement,First time I have ever used a Trackball mouse. It is great once you get used to how it works. I have Carpal Tunnel and it sure helped with me not having to move the mouse all around. If you have small area it makes for a better work place also since you do not have to move the Trackball. You have different setting so you can speed things up or slow down,2020-11-20,0,0,87.14,833,5,73,0.4,5.84,98.96
933,933,"Amazon Basics 14-Inch Tablet Bag, Black",4.7,82733,3,Not for a commuter,"Defiantly not for a commuter straps have no X stitching and may fail do not trust single stitching at attachment points likely will not use shoulder strap for this reason. Padding thin bag is slim and compactOk Bag for the price. Sufficient storage for charger and phone Fits Dell 17.3"" Laptop well",2020-12-21,0,0,24.14,837,4,52,1.7,7.51,75.2
934,934,"Mounting Dream TV Wall Mount for 32-65 Inch TV, TV Mount with Swivel and Tilt, Full Motion TV Bracket with Articulating Dual Arms, Fits 16inch Studs, Max VESA 400X400 mm, 99lbs, MD2380",4.8,37316,5,Exactly what I wanted!,Very sturdy! Easy to use. Very happy with this purchase!,2020-01-25,0,0,39.99,1180,4,10,0.2,2,91.78
935,935,"Sony ZX Series Wired On-Ear Headphones with Mic, White MDR-ZX110AP",4.5,104579,5,Perfect for what I need,"I got these for a newly purchased keyboard. I haven?ôt played in 40 years & wanted to avoid annoying the neighbors. I haven?ôt tried them to actually listen to music. For my purpose, they really are outstanding, esp for this price.",2022-03-10,0,0,36.99,386,5,41,0.5,7,78.25
936,936,"Mounting Dream TV Wall Mount for 32-65 Inch TV, TV Mount with Swivel and Tilt, Full Motion TV Bracket with Articulating Dual Arms, Fits 16inch Studs, Max VESA 400X400 mm, 99lbs, MD2380",4.8,37316,5,Good mount; make sure of your stud distance,Easy to installThe little level it comes with is greatThe wall stickable template that shows where to  screw is an awesome guideMoves Well but it does need a little spray of lu e to get the arms to separate correctly.Not a big deal if you aren't moving it every day. I use it in the garage and depending on where I'm working it gets movedThe one bad thing about this mount it the holes on the outward ends are about 17 inches apart. Meaning if your studs aren't exactly 16 on center you are going to have to either angle the lag bolts to catch the stud OR use a grinder to get another 1/4 inch on each side.Wish they would make the mount another 1/2 inch long and move the holes for the lag bolts outward for houses that weren't built by perfectionists,2020-03-09,0,0,39.99,1136,8,144,0.2,12.63,67.62
937,937,Apple Lightning to 3.5 mm Headphone Jack Adapter,4.7,223181,5,iPh Connection Perfection,Intent of usage became a flawless success !Recorded books through iPh into car for stereo .Truly helps fight the ennui of the work week commute .,2021-09-08,1,0,9.99,559,3,26,0.3,3.32,79.97
938,938,Betron YSM1000 Earphones in Ear Headphones Wired 3.5mm Jack Tangle-Free Cable Case and Noise Isolating Earbuds,4.3,15398,1,They dont work,They nust do not work,2022-07-07,0,0,18.53,379,3,5,3.3,2,117.16
939,939,PROZOR 192KHz Digital to Analog Audio Converter DAC Digital SPDIF Optical to Analog L/R RCA Converter Toslink Optical to 3.5mm Jack Adapter for PS3 HD DVD PS4 Amp Apple TV Home Cinema,4.4,36537,5,It works.,"I use  DAC to connect my new Samsung TV to an old-style audio amp with RCA audio input connectors.  It has worked flawlessly for me for over a month now and I have had no problems.  The device does not have a volume control of any kind.  Audio quality is excellent for my old ears.  Someone with better hearing might find something to object to, but I do not.  Price is reasonable.  I cannot predict how long it will work but for now it is OK.  I leave it on pretty much all day, but I do disconnect the power at night.  There is no on/off switch.  Connecting it to the TV was no problem using the supplied cable.  I got it right the first try.",2020-08-28,0,0,13.85,976,2,126,0.6,6.82,85.18
940,940,"YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance",4.3,36643,2,Certain features were removed and added to a paid subscription plan.,"Picture quality is okay and setup took a couple tries, because one camera required multiple hard resets. No big deal. The deal breaker is the fact that Yi initially allowed my family to access the cameras and their corresponding SD cards. About a month after purchase, this option was removed and now requires a paid subscription for my family members to view any SD footage. Motion detection was another selling point that has since been added to the subscription. With the features initially available I considered this a good deal, but the fact that they now require a subscription to view the contents of my SD cards and to show me when motion is detected is greedy and off-putting.",2022-09-21,0,0,57,197,11,119,2.3,10.61,59.84
941,941,"TOSLINK Cable, Optical Audio Cable ??35 feet Long Fiber Optic Cable for soundbars (TOSLINK to TOSLINK, Digital S/PDIF Cable, Stereo Systems/amplifiers/amps, Home Cinema, Xbox One/PS5) ??CableDirect",4.7,28915,5,Better sound then HDMI,I used this product for an inside the wall install to another room where my AV gear is. I ordered the longest they had available. The connectors seat very well into the opening and feel very secure. The quality to my Atmos setup is much better switching from HDMI.,2022-07-19,1,0,8.99,402,4,49,0.3,6.55,75.91
942,942,"YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance",4.3,36643,2,Does NOT hook up to Alexa,I got my camera as a baby shower giftPicture is good my little can hear me I can hear my littleBut thisbis advertised as works with Alexa but it will NOT sync.And from the looks of it the privacy agreement isn't the greatest either......I will  be getting a good old fashioned baby monitor,2022-01-26,0,0,57,435,6,53,2.3,10.85,70.43
943,943,"Arteck HB030B Universal Slim Portable Wireless Bluetooth 3.0 7-Colors Backlit Keyboard with Built in Rechargeable Battery, Black",4.4,27106,5,Love it,"Small, easy to use and connects immediately",2022-01-23,0,0,23.99,432,2,7,0.6,8.51,55.91
944,944,"amFilm Screen Protector for iPad Mini 5/iPad Mini 4, Tempered Glass, 1 Pack",4.6,19847,1,"Loss of touch response, iPad Mini 5","iPad Mini 5Pros: easy to install, no bubbles, nice fit/finish.Cons: reduced touch screen response, raised edge for touch ID.Didn't notice it at first but this screen protector severely reduced touch response. I thought it was me until got myself to remove it and it's like I have a whole new (responsive) device.Have used this brand/products before and would usually recommend, but this series for the iPad mini 5 is not it.",2020-07-16,0,0,6.36,1122,7,71,3.6,8.5,65.52
945,945,"Mounting Dream UL Listed TV Mount for Most 37-70 Inch TV, Universal Tilt TV Wall Mount Fit 16"", 18"", 24"" Stud with Loading Capacity 132lbs, Max Vesa 600 x 400mm, Low Profile Flat Wall Mount Bracket",4.7,100244,5,The kit does not provide M5 screws,"Overall, installation is easy. The kit provides screws, washers, and spacers to attach the mount to TV. But my old TV requires M5 screws, while the kit provides M4, M6, and M8. So check your TV user manual and get the screws ready beforehand.",2020-11-17,0,0,28.49,866,7,44,0.3,7.13,85.69
946,946,"Logitech M570 Wireless Trackball Mouse ??Ergonomic Design with Sculpted Right-Hand Shape, Compatible with Apple Mac / Microsoft, USB Unifying Receiver, Dark Gray (Discontinued by Manufacturer)",4.6,46483,5,Best mouse I've ever had/used. Hands down.,"I bought one of these back in 2007, and put in a AA. I had no idea at the time that I had just purchased something that would be with me for a LONG time. To be honest, I've got ADHD and ASD, and the shiny blue, perfectly round heavy ball looked amazing to play with, and super tempting. I told myself I would NOT play with this fancy toy until the mouse broke. This would be a very long exercise in keeping my word to myself and resisting temptation. This mouse was super easy to use, I just plugged in the little dongle, and it was ready to go. Loved how quick it was to plug and play, and while the tracker ball took a little getting used to, considering I had only used the movable kind of mouse before, I found it fairly intuitive and easily adapted to using it. This mouse has customizable buttons on it, that I was able to set things to for playing MMOs, It was quick and dependable for letting me get high scores on flash games. I am an artist, and one day my Wacom tablet broke, and I just.... used the mouse. Because of the smoothness of the tracker ball, I was able to draw with it and get the lines smooth and right where I wanted them. After a year or so, the mouse stopped working! I was confused at first, and then I remembered the battery! I pulled out the battery and swapped out for another AA, and it was right back to how it was before! Darn, no sparkly tempting blue orb for me. This mouse outlasted my computer, another computer, countless laptops, and is now on another desktop.... All easy swaps of the little dongle, and no fuss. This mouse started out being plugged into a computer with XP, then was moved to one with Vista, then Windows 7, then landed on Windows 10.  I've used it for art, for regular computer things, for gaming, all sorts of things... All waiting to play with the blue orb of temptation. Every year or so I would need to replace the battery, and each time I was hopeful that the thing had FINALLY worn out... I would pull it apart, use a screwdriver to clear out pet hair, whatever fluff had gotten in the sensors, put it back together, add a fresh battery, and it was always as good as new.I can't tell you how many times it's been dropped, flat out thrown (I have three kids, who are super destructive) I've moved a couple of times, got married, had kids my life is COMPLETELY DIFFERENT than when I bought this thing. At one point a hot glue gun had been set on it before it was cool, and it had MELTED a hole through the plastic... but everything still worked 100% fine. I've pretty much given up on this thing EVER giving out on me. I figure it will outlive me at this point. Aliens in 10,000 years will excavate the earth, find this stupid mouse, with its a shiny blue orb of temptation, plug in the dongle (that magically will fit their systems), and start using the mouse to navigate their space ship.So this fall, when the mouse stops working, I'm like ""When was the last time I changed the battery? I don't remember. Guess it's time to do that again (I've said a year, but in truth it depends, and I've gotten anywhere from 10 months to 18 months on a battery). I pull it apart, unscrew the case, clean all the components and sensors, put it back together, put a fresh battery in, and... IT DOESN'T WORK. I'm shocked at first. I assume there's something wrong with the battery.  I try a new fresh battery, and it STILL doesn't work. At this point, I check to make sure I didn't mess something up putting it back together because I don't believe it's given out. It's been THIRTEEN YEARS with this thing not having issues... THIRTEEN YEARS!!! Literally teared up and felt bad throwing this away (minus the shiny orb of temptation of course).  I pop on Amazon and order a new one, the exact same thing. So far this one is exactly as good and easy to use as the old one, and I figure in 13 years or so I'll probably order a third.",2020-12-22,2,1,87.14,801,7,740,0.4,8.5,78.59
