X,Unnamed..0,Hotel_Name,Review_Text,Posted_Date,Rating,Average_Rating,Num_of_Ratings,Helpfulness,is_photo,review_title,hotel_grade,employee_friendliness_score,facility_score,cleanliness_score,comfort_score,value_for_money_score,location_score,Crawled_date,title_length,text_length,time_lapsed,Deviation.of.star.ratings,FOG.Index,Flesch.Reading.Ease,Depth,Breadth,sentiment_score_continuous,sentiment_score_discrete,valence,arousal
916,916,thistletower,"The location 
The set up of the room 
The interior
I like the fact there was YouTube on the TV and could connect my phone and play music or other videos 
Even doh we didnt need the iron and the ironing board, it was nice to see one in the room Most places we tend to have to ask borrow to use itI was hoping they will be a fridge in the room but I was told with it been a standard no, I wont get one 
Not been able to move the shower, like a handheld shower I was worried about my hair getting wet",2023-07-18,7.0,7.7,20956,0,0,"I was only there for one night with breakfast, it was a lovely room and decent size for a standard double",4,8.4,7.6,8.1,8.2,7.4,9.5,2024-12-02,21,106,503,0.7,43.15,-2.28,3.0846737666291,0.195937147214767,3.888,4,0.14139694123745847,0.19455504896391912
917,917,the-belgrave,beautiful interiorna,2022-10-04,10.0,8.6,5715,0,0,Exceptional,4,9.1,8.6,9.1,9.0,8.3,9.2,2024-12-02,1,2,790,1.4,20.8,-133.6,3.31335344673433,0.0069949627393817,4.502,5,0.3743422975130427,0.02567373897870396
918,918,blakemore,"Lovely outside area 
Great size bed really comfortableNo mini bar in room fridge was empty No room service after eleven or didnt seem to be as no one answered the phone",2024-10-25,8.0,8.3,12340,0,0,Comfortable and clean  very good location,4,8.7,8.3,8.7,8.8,8.1,8.9,2024-12-02,6,31,38,0.300000000000001,13.69,56.93,3.30433842005176,0.0219107362720222,4.344,4,0.13704210797850958,-0.16336031684225635
919,919,stgileshotel,"Location, cleanliness, friendly staffRoom was very small, however it had everything we needed including Safe, Hairdryer etc",2024-06-03,9.0,7.0,14989,0,0,"Enjoyed our stay, will return to this hotel",3,8.1,6.9,7.3,7.3,7.0,9.4,2024-12-02,8,17,182,2.0,13.86,37.3,3.29605399650048,0.0320393220005344,4.076,4,0.18349483227049257,-0.17148200647161538
920,920,safestay,"the lift was out of order and i had 2 big bags and other 2 small , no one asked to help, also the receptionist who checked me in wasnt helpful as i asked him to do the check in a little bit earlier because i had an appointment but he refused even before the check in time by 20 mins and the check out time is 10am so of course there is a room that was cleaned but he insisted to check me in at 3 pm exactly",2023-01-26,7.0,7.1,7703,0,0,Good,4,7.5,7.3,7.5,7.4,7.7,8.2,2024-12-02,1,89,676,0.0999999999999996,37.47,16.0,2.60431742772584,0.639668847518037,2.264,1,0.1437662538439627,0.21583440970847878
921,921,blakemore,"Amazing hotel for the price, loved it Didnt spend much time in the hotel however was perfect for usNothing",2022-02-15,7.0,8.3,12340,0,0,Brilliant,4,8.7,8.3,8.7,8.8,8.1,8.9,2024-12-02,1,19,1021,1.3,9.71,60.65,3.31449338419336,0.0047232787786524,4.532,5,0.2765217320241921,0.21997202477718514
922,922,thistletower,The location was great  Loved the availability of restaurants  the view  The concierge service was very goodThe only problem we encountered was that the toilet was tricky to get to flush,2024-08-21,9.0,7.7,20956,0,0,Would stay there again if were able to go back,4,8.4,7.6,8.1,8.2,7.4,9.5,2024-12-02,10,31,103,1.3,16.27,56.93,3.2974493128538,0.0095733205826679,4.087,4,0.19866513347022413,0.032265398473917434
923,923,the-clermont-victoria," Beautiful hotel
 Warm, friendly, helpful staff
 Perfectly situated in Londonnothing",2022-09-18,9.0,8.7,6664,0,0,Superb,4,9.1,8.7,9.1,9.1,8.0,9.6,2024-12-02,1,10,806,0.300000000000001,16.0,2.11,3.30285487009515,0.0222545107261622,4.796,5,0.3053596154526047,0.11808423100367305
924,924,the-belgrave,The most comfortable bed and spacious room,2022-03-28,10.0,8.6,5715,0,0,Good nights sleep,4,9.1,8.6,9.1,9.0,8.3,9.2,2024-12-02,3,7,980,1.4,8.51,81.29,3.30466381320855,0.01714493632061,4.784,5,0.5601710006061275,-0.21501223607185882
925,925,sidneyhotel,"Clean room, comfy bed and facilities as expectedThe in room safe didnt work and neither did the TV",2022-02-24,10.0,7.8,12641,0,0,Great stay in a good hotel Only downside is the lack of options for breakfast,3,8.7,7.8,8.3,8.3,7.9,9.1,2024-12-02,15,18,1012,2.2,11.64,70.13,3.28560983381156,0.0386387598736173,3.91,4,0.13795559882205355,0.006138133817958184
926,926,z-trafalgar,"clean, new
customer service great",2023-03-13,10.0,8.4,13923,0,0,"really nice staying, location also great",3,9.1,8.4,8.7,8.7,8.2,9.7,2024-12-02,6,5,630,1.6,2.0,83.32,3.30265550369874,0.021707333085139,4.679,5,0.5181296741238115,-0.1508574266719946
927,927,zedwell-trocaderor,"Shared rooms for a group, comfy beds, big shower, fantastic location Lighting in podsthe price, no tea kettle, bathroom door not solid",2023-10-02,6.0,7.4,39497,0,0,Good nights sleep in great central location but not value for money,0,8.1,7.2,7.9,7.9,7.5,9.6,2024-12-02,12,22,427,1.4,14.25,57.61,3.31754160798536,0.0042377956307415,4.027,4,0.13373233993380176,-0.3294492863585398
928,928,royal-national,"Breakfast was good, the bed was comfortable, room and bathroom were clean, they kept our luggage in the luggage room when we arrived to the hotel before 2pm and they also kept our luggage the day we checkedout so we could do sightseeing without carrying our luggage and before taking the train back home both times free of chargeThe bathroom is too small, we queued for about 1015min before we were able to checkin, we booked two rooms and only one was ready when we went to do the checkin and this was at 3pm and in theory you can check in after 2pm Windows need more insulation",2023-11-14,7.0,7.5,9767,0,0,Good,3,8.3,7.5,8.0,7.9,7.3,8.9,2024-12-02,1,108,384,0.5,45.05,-12.77,2.63011180965069,0.613811942406034,4.163,4,0.28587295559647735,0.10502367151754542
929,929,tavistock,"Very clean, decent sized room, excellent location ,Nothing, would have liked to spend more time to take advantage of the facilities",2023-09-27,8.0,7.7,5932,0,0,"Clean, comfy, brilliant location",3,8.7,7.6,8.2,8.0,7.5,9.1,2024-12-02,4,21,432,0.3,16.02,58.62,3.31332162871992,0.0076302960813809,4.144,4,0.34449273157460664,0.02907999897037443
930,930,nyx-hotel-london-by-leonardo-hotels,"good location, comfy beds, modern, clean roomsnothing really, the staff at check in werent overly friendly but they were fine",2023-01-01,8.0,8.4,9394,0,0,lovely break,5,8.7,8.7,8.8,8.9,7.9,9.3,2024-12-02,2,20,701,0.4,12.0,51.18,3.30862509553234,0.0152407029871596,4.09,4,0.43460797942140966,-0.13901828015760243
931,931,safestay,"The Room was Very comfortable and clean, for the location it was great, as its not too far from the center of london and is situated in the zone 1 and 2 , so i did like it I didnt like just the pillow as it was not comfortable ",2023-09-21,9.0,7.1,7703,0,0,"I really like my stay at the safestay london elephant and castle , the hostel is comfortable",4,7.5,7.3,7.5,7.4,7.7,8.2,2024-12-02,17,49,438,1.9,21.7,48.14,3.30183229635115,0.0231178738079777,4.057,4,0.17713598242715467,0.3139125897558401
932,932,ace,Location to the Olympia was ideal and check in was very easyNo lift and we were on top floor,2022-05-03,7.0,7.7,6277,1,0,Great hotel and good value for money Perfect if heading to the Olympia,4,8.4,7.7,8.1,8.0,7.9,8.6,2024-12-02,13,19,944,0.7,9.71,86.03,3.3141998243149,0.0039756425231702,4.542,5,0.15014366593431616,0.22937298857809804
933,933,keystone-house,"in the city center 
good service",2023-05-31,10.0,7.9,5933,0,0,good stay,3,8.5,7.9,8.3,8.1,8.1,9.4,2024-12-02,2,6,551,2.1,2.4,90.77,3.29979200384985,0.0178890293968643,4.382,4,0.19130160725479797,-0.11284541369836504
934,934,royal-national,"It was perfect location, friendly staff and very comfortableThe only thing was the Wifi wasnt great",2024-05-16,8.0,7.5,9767,0,0,Very good,3,8.3,7.5,8.0,7.9,7.3,8.9,2024-12-02,2,16,200,0.5,11.4,63.7,3.29723228629276,0.0299715588745771,4.163,4,0.0488491604324158,-0.05541343370887526
935,935,studios2let,"Great location, well equipped and comfortableNoisy outside and humming of fridge Lack of lift",2023-07-10,8.0,7.6,11670,0,0,"Good experience, excellent location",3,8.3,7.5,7.9,7.8,7.6,9.3,2024-12-02,4,14,511,0.4,11.31,74.19,3.30426868056039,0.020832943035529,4.297,4,0.18045493177030097,-0.25448131664893237
936,936,lancaster-gate,Location  been staying here for 30 years  Always good especially Mohammed the Duty manager go the Extra mile  the past 10 years amazing service from Mohammed and teamNothing,2024-04-03,8.0,7.7,14445,0,0,"Excellent ,Mohammed duty manager is just amazing ambassador for the hotel",3,8.6,7.5,8.0,8.0,7.7,9.0,2024-12-02,11,28,243,0.3,15.49,43.06,3.30256076263117,0.0212059291950523,4.72,5,0.31188178997965343,0.26360591864492733
937,937,keystone-house,"The property was clean, simple and great value for moneyThe stairs",2024-01-15,10.0,7.9,5933,0,0,Great value for London Trips,3,8.5,7.9,8.3,8.1,8.1,9.4,2024-12-02,5,11,322,2.1,8.04,68.77,3.30546549724543,0.0196672627180579,4.549,5,0.27131688733288184,-0.049278103830634766
938,938,park-plaza-county-hall,"Free upgrade, Excellent customer service, beautiful room",2024-11-10,10.0,8.6,11045,0,0,Wonderful staff,4,9.0,8.7,8.8,8.9,7.9,9.5,2024-12-02,2,7,22,1.4,8.51,30.53,3.27387533536493,0.028932807859405,4.707,5,0.5174786675818257,-0.2173097829171871
939,939,windsorhousehotel,Helpful staff location goodTiny room noisy sometimes didnt clean room on second day,2022-09-12,6.0,8.0,6335,0,0,Stay at merit Kensington,4,8.2,8.1,8.5,8.6,7.7,9.1,2024-12-02,4,13,812,2.0,8.28,66.74,3.28081968535925,0.0242258597704889,3.936,4,0.18136928337547292,-0.0188043148971149
940,940,thistletower,Location good staff friendly hotel cleanNo complaints,2022-06-24,8.0,7.7,20956,0,0,Hotel a bit tired looking but great location and friendly staff,4,8.4,7.6,8.1,8.2,7.4,9.5,2024-12-02,11,7,892,0.3,8.51,38.99,3.29965312535289,0.0213609269786859,4.063,4,0.3983353571999169,-0.06865075207989046
941,941,parkinternational,Breakfast was very good  Lots of good choices  Staff was very attentiveThe carpet outside our room was pretty bad  The common area could do a little fixing up,2022-09-16,7.0,7.6,6120,1,0,"Great location , friendly , attentive staff",4,8.4,7.5,7.9,8.0,7.4,9.0,2024-12-02,7,28,808,0.6,12.63,59.98,3.2891336875983,0.0302547241520319,4.126,4,0.09075317372516142,0.10533692280822934
943,943,royal-national,"Location was the best thing about the placeThe rooms were in bad shape, no proper air conditioning, the windows could not be opened Avoid liken the plague in the summer

No ventilation in the bathrooms, so when one cannot open the room window, its a disaster",2023-07-15,4.0,7.5,9767,0,0,Avoid like the plague in the summer,3,8.3,7.5,8.0,7.9,7.3,8.9,2024-12-02,7,46,506,3.5,21.88,50.17,3.30907336918993,0.015962729719069,1.838,1,-0.246269552572692,-0.02962810536454595
944,944,the-belgrave,friendly helpful staffclose to everything,2022-11-07,7.0,8.6,5715,0,0,very good stayed one night  perfect super clean,4,9.1,8.6,9.1,9.0,8.3,9.2,2024-12-02,8,5,756,1.6,2.0,49.48,3.30853509388843,0.0148664212831699,4.511,5,0.6096245106296485,0.08425743022866439
945,945,stgileshotel,"I love the location  I loved the hotel last time we were there and have recommended it to a lot of people My daughter and I were there for n 2017 and it was brilliant The value for money is goodThe lift was broken and the concierge was alone so couldnt help us to the room My sister is 83 and had to lug her heavy suitcase herself There should be some sort of assistance available even if we pay a fee for it  Also the safe wasnt working Someone did try and fix it and it was fixed for a while and then stopped working again so we had to have all our money, jewellery and passports  on us wherever we went which is not ideal A lot of the staff dont speak English which is a problem",2023-06-22,5.0,7.0,14989,0,0,Disappointed this time,3,8.1,6.9,7.3,7.3,7.0,9.4,2024-12-02,3,139,529,2.0,56.75,-35.78,3.22516753755732,0.0725873464633175,3.907,4,0.16085095328051477,0.06833784784504554
946,946,blakemore,accessibility to drinking water I had to buy my own water the entire stay,2023-06-08,9.0,8.3,12340,0,0,Superb,4,8.7,8.3,8.7,8.8,8.1,8.9,2024-12-02,1,14,543,0.699999999999999,8.46,57.27,3.29789144763146,0.0231785085894974,3.931,4,0.4843204805098641,-0.05926878143758223
947,947,thistletower,As always a warm welcome Room available on arrival which was greatly appreciated Lovely stay with tasty breakfast Able to leave my bag and collect later which was also appreciated Busy but always someone available to help if needed,2023-11-07,9.0,7.7,20956,0,0,Superb,4,8.4,7.6,8.1,8.2,7.4,9.5,2024-12-02,1,39,391,1.3,16.63,31.89,3.29279421786419,0.0142864715086105,4.399,4,0.23972696765054932,-0.15826209560138094
948,948,royal-national,"Friendly staff, option of alternative breakfast in courtyardTemperature in room was quite high",2024-07-29,7.0,7.5,9767,1,0,Good,3,8.3,7.5,8.0,7.9,7.3,8.9,2024-12-02,1,13,126,0.5,11.35,41.36,3.29576844240125,0.0276001071561695,4.115,4,0.24034993688365963,-0.13034607259390038
949,949,keystone-house,"The location is amazing Right near the trains, lots of restaurants and shops Shower was great Staff were all very friendly and niceRoom wasnt very clean, especially the bathroom The mattress had prominent springs that were very noticeable when laying down",2023-04-22,4.0,7.9,5933,0,0,Disappointing,3,8.5,7.9,8.3,8.1,8.1,9.4,2024-12-02,1,41,590,3.9,20.3,46.78,3.2846669154565,0.0464222145802147,4.342,4,0.23168391261302373,0.15928555405494657
950,950,stgileshotel,"Close to the theatre we were going toRoom was basic, uncomfortable and outdated",2024-09-21,3.0,7.0,14989,0,0,Not great at all,3,8.1,6.9,7.3,7.3,7.0,9.4,2024-12-02,4,13,72,4.0,11.35,49.82,3.30389237266074,0.0203978573006773,3.89,4,-0.13469564515153531,-0.0880206784363319
951,951,milleniumgloucester,"Staff were so welcoming, spacious and comfortable roomBreakfast although varied was a little lacking in flavour",2022-06-16,8.0,7.4,15320,0,0,Very good,4,8.0,7.4,7.8,7.9,7.3,9.0,2024-12-02,2,16,900,0.6,13.9,46.78,3.29998256914283,0.0228876665360545,4.099,4,0.3885306290964814,-0.061509954601503526
952,952,radissonblugrafton,locationroom was a bit dated and needed some tlc,2022-12-12,7.0,7.9,9315,1,0,convenient to where I was going good price,4,8.7,8.0,8.4,8.5,7.4,9.1,2024-12-02,8,9,721,0.9,8.04,62.34,3.30896629692733,0.0145951852667697,3.939,4,-0.09052464257895233,0.15517083669052822
953,953,thistletower,"Hotel was fantastic Staff were very friendly and helpful, room was clean and the beds were really comfy There was an excellent choice for breakfast with fast service and the location is greatNothing",2022-07-31,9.0,7.7,20956,0,0,Excellent  will definitely be back,4,8.4,7.6,8.1,8.2,7.4,9.5,2024-12-02,5,33,855,1.3,18.05,46.44,3.287258835596,0.0406414030615921,4.732,5,0.4015033253196782,0.2351255210647954
954,954,montanahotel,location was greatBathroom a little too small,2023-05-08,8.0,7.8,6248,0,0,great location very friendly staff and the Indian restaurant outstanding,3,9.0,7.7,8.2,8.2,8.0,9.4,2024-12-16,10,7,588,0.2,14.23,55.91,3.30742711553934,0.0155542368086796,4.091,4,-0.03237012623642875,-0.08802329618945742
955,955,alexandra-hotel,Location centralReceptionist needed to be more welcoming and shows more attention to customer,2024-07-31,8.0,7.0,6404,1,0,Great stay and good location Near to Paddington station,3,7.5,6.9,7.4,7.3,7.5,9.0,2024-12-02,9,13,124,1.0,14.43,24.44,3.30848817651455,0.0153582289344657,3.801,4,0.18100135057745415,-0.029095384655904683
956,956,windsorhousehotel,"Everything was good, nice room, the bathroom is great Its clean",2023-02-03,8.0,8.0,6335,0,0,Very good,4,8.2,8.1,8.5,8.6,7.7,9.1,2024-12-02,2,11,668,0.0,4.4,85.69,3.29632025727457,0.028141096441901,4.478,5,0.057579011297554356,-0.2915910714680293
957,957,milleniumgloucester,"room facilities were poor  not enough towels for the number of guests in the rooms Staff did not answer the phone Ordered room service, basic crockery such as cutlery and bottle openers were not provided",2022-01-28,7.0,7.4,15320,0,0,Good,4,8.0,7.4,7.8,7.9,7.3,9.0,2024-12-02,1,35,1039,0.4,16.29,52.87,3.3028239242419,0.0157047682209792,1.931,1,0.08639444970165762,-0.14069338413694293
958,958,milleniumgloucester,"Location, very accessible to tube station as well as restaurantsNo aircon initially on the given room, transfered to another room after complaining Ended up no aircon still",2024-06-21,7.0,7.4,15320,0,0,"I hope if no aircon, atleast make the ventilation work",4,8.0,7.4,7.8,7.9,7.3,9.0,2024-12-02,10,27,164,0.4,16.73,35.61,3.30277637071584,0.0095753241004844,4.088,4,-0.12827748420045018,-0.11739547760166257
960,960,nyx-hotel-london-by-leonardo-hotels,Very trendy and modern hotel with lots of nice little touchesNothing,2022-06-03,10.0,8.4,9394,0,0,"Great location, very funky hotel, really enjoyed my stay",5,8.7,8.7,8.8,8.9,7.9,9.3,2024-12-02,9,11,913,1.6,8.04,68.77,3.30303666573363,0.0204718277416115,4.407,4,0.3584698144578936,-0.18557327415966185
